SEX,EDUCATION,MARRIAGE,AGE,max_backlog_month,balance_to_credit,default payment next month
female,2,married,45,0,0.9705,1
female,2,married,42,0,0.299676,0
female,2,married,41,2,0.55474,1
female,2,married,36,0,0.96544,0
female,1,single,22,0,0.04832,0
female,2,single,26,0,0.47854444444444444,0
female,1,single,26,2,0.5380333333333334,1
female,3,married,43,0,0.8025666666666667,0
female,2,married,23,0,0.99114,0
female,2,single,23,2,0.2837,1
female,2,single,23,0,0.860625,0
female,1,single,29,-1,-3.928571428571428e-05,0
female,2,married,30,0,0.09128888888888889,0
female,1,married,39,0,0.2738909090909091,0
female,2,married,46,0,0.4599947368421053,0
female,1,married,40,0,0.28918571428571427,0
female,1,married,30,4,1.05252,1
female,2,single,30,3,1.0113,1
female,1,married,31,0,0.1507923076923077,0
female,2,married,26,4,1.0449,1
female,3,married,37,0,0.931,1
female,2,married,42,0,0.59492,0
female,3,married,35,2,0.7742857142857142,1
female,2,married,38,2,1.0255333333333334,0
female,1,single,25,2,0.97271,1
female,1,single,25,2,0.96346,0
female,2,married,27,2,0.8789,1
female,2,married,27,0,0.12822,1
female,5,married,28,0,0.9720333333333333,0
female,1,single,29,0,0.9056214285714286,0
female,1,married,31,0,0.8402857142857143,0
female,2,married,31,2,1.0036333333333334,0
female,2,married,32,2,0.9416375,1
female,2,married,41,0,0.5196,0
female,2,married,37,0,0.3563,0
female,2,married,40,0,0.921,0
female,3,married,35,2,0.9976666666666667,1
female,1,married,35,0,0.14469166666666666,0
female,3,married,39,0,0.5619538461538461,0
female,2,married,35,0,0.2204111111111111,0
female,2,married,33,0,0.9651,0
female,1,married,37,0,0.6345038461538461,0
female,1,married,39,2,0.9476764705882353,0
female,2,married,36,0,0.9416133333333333,0
female,3,married,40,2,0.47774444444444447,0
female,3,single,45,0,0.11354,0
female,1,single,29,0,0.9121,0
female,1,single,29,0,1.0533714285714286,0
female,1,single,31,-2,0.0,0
female,3,married,32,2,0.19467142857142858,1
female,3,single,32,2,0.3717285714285714,1
female,3,single,34,2,0.11306666666666666,0
female,1,married,29,0,0.9569857142857143,0
female,2,married,37,0,0.4748611111111111,0
female,3,married,29,2,1.18154,1
female,2,single,27,2,1.0274,0
female,1,single,31,0,0.8487615384615385,0
female,3,married,34,0,0.2822142857142857,0
female,2,others,31,3,0.87918,1
female,2,married,34,0,0.9324066666666667,0
female,3,married,45,0,0.30248,0
female,2,married,37,0,2.37895,0
female,2,single,45,0,0.9396,0
female,2,married,30,0,0.7917,0
female,1,single,25,2,0.6319,0
female,1,married,27,3,1.034975,1
female,1,single,27,0,0.07610714285714286,0
female,3,single,28,2,0.44565,1
female,2,married,49,2,0.54,1
female,2,married,45,0,0.08196666666666666,0
female,2,married,40,3,0.72582,1
female,2,married,39,2,0.5273,1
female,2,married,49,2,0.5204857142857143,1
female,1,single,27,-2,0.0,1
female,3,married,28,0,0.6177888888888889,0
female,2,married,29,0,0.0034135593220338983,1
female,1,married,30,0,0.6424269230769231,0
female,3,married,35,0,0.13123333333333334,0
female,2,married,28,0,0.1716909090909091,0
female,1,single,28,0,0.009128571428571429,0
female,1,single,30,-1,0.009752380952380952,0
female,2,married,31,-2,0.0,0
female,3,married,36,2,0.6671,0
female,3,married,28,0,0.7537916666666666,0
female,3,married,44,2,0.619,0
female,3,single,42,0,0.6067,0
female,2,single,35,0,0.21995454545454546,0
female,2,married,34,0,0.31559166666666666,0
female,2,married,49,0,0.29628,0
female,2,single,32,0,0.807775,0
female,1,single,32,-2,0.011042222222222222,0
female,2,single,32,0,0.31481333333333333,0
female,2,married,39,2,0.13345833333333335,0
female,2,single,26,2,0.9543,1
female,1,single,31,0,0.7679473684210526,0
female,3,married,45,0,0.95202,0
female,3,married,44,2,0.6577666666666667,0
female,1,single,30,2,0.23837777777777777,1
female,2,married,33,0,0.20590333333333333,0
female,3,married,32,0,0.02182857142857143,0
female,2,married,34,2,0.98756,0
female,1,married,34,0,0.29799714285714285,0
female,2,married,34,0,1.0,0
female,3,married,34,1,0.0,0
female,3,married,35,0,0.04300263157894737,0
female,2,single,34,-2,0.0026138888888888887,0
female,2,married,37,1,0.09070384615384615,0
female,2,married,37,0,0.142,0
female,3,married,43,-1,0.076488,0
female,1,single,27,0,0.188409375,0
female,2,single,31,0,0.9696285714285714,0
female,3,married,32,0,0.7174375,0
female,1,married,40,2,0.67467,1
female,5,married,41,-2,0.029247619047619047,0
female,3,single,29,0,0.058365,0
female,3,married,37,0,0.9062818181818182,0
female,1,married,36,2,0.3167857142857143,1
female,2,married,46,0,1.025,0
female,2,married,38,0,0.9379,0
female,3,single,47,0,0.8472866666666666,0
female,2,single,42,0,1.00236,0
female,2,married,37,0,0.2232782608695652,0
female,1,married,43,0,0.010668965517241379,0
female,1,single,36,-2,0.019908571428571428,0
female,3,single,39,0,0.81453,0
female,3,married,46,0,0.96194,0
female,2,married,43,-2,0.0,0
female,2,single,38,-1,0.09527619047619047,0
female,2,married,39,-2,0.01272,0
female,2,married,47,0,0.8121,0
female,3,married,36,2,0.78616,0
female,2,married,33,-2,0.01121578947368421,0
female,1,single,34,0,0.9608833333333333,0
female,2,married,35,0,0.05424545454545455,1
female,3,single,33,2,0.274685,1
female,2,married,40,-1,0.04876190476190476,0
female,3,married,36,-1,0.00199,0
female,2,married,43,0,0.9961692307692308,0
female,3,single,38,0,0.9730714285714286,0
female,2,married,33,0,0.88937,0
female,3,married,35,2,0.004933333333333333,0
female,3,married,39,0,0.6415625,0
female,3,married,48,1,0.0033333333333333335,0
female,2,married,36,-1,0.0149875,0
female,2,married,44,-2,0.222785,0
female,3,married,41,2,0.5622444444444444,1
female,2,married,34,0,0.25550555555555554,0
female,2,married,35,0,0.8211705882352941,0
female,1,single,35,0,0.24444,0
female,3,married,40,0,0.56285625,0
female,2,married,40,-2,0.0,1
female,1,single,22,0,0.9192,0
female,2,married,24,0,0.5510571428571429,0
female,2,single,38,-2,0.08579583333333334,0
female,2,married,45,0,1.1025866666666666,0
female,2,married,37,-2,0.007235714285714285,0
female,3,married,43,2,0.64131,1
female,2,married,47,0,1.0396,0
female,2,married,38,0,0.6122,0
female,1,married,38,-2,0.001005,0
female,1,single,32,0,0.58284,0
female,2,married,33,2,1.0148736842105264,0
female,1,single,27,0,0.36242,0
female,1,single,28,0,0.19862,0
female,2,single,35,-2,0.043152,0
female,2,married,40,-1,0.008233333333333334,0
female,2,single,32,0,0.0281,1
female,2,married,46,5,0.97625,1
female,2,married,43,-1,0.11085,0
female,2,single,36,0,0.6346928571428572,0
female,2,single,22,0,0.3409375,0
female,2,single,24,2,1.02835,0
female,1,single,24,0,1.5353714285714286,0
female,2,married,25,2,0.9510333333333333,1
female,2,single,37,0,0.6865882352941176,0
female,2,single,30,0,0.3288375,0
female,1,single,30,-2,0.0,0
female,2,single,31,0,0.04816774193548387,0
female,1,single,29,1,0.00491304347826087,0
female,2,married,31,2,0.9644,1
female,1,single,31,-2,0.01922,0
female,2,single,34,5,0.8307733333333334,0
female,1,single,27,0,0.37345,0
female,2,single,38,0,0.86086,0
female,1,single,40,0,0.681795,0
female,2,married,35,0,0.17845,0
female,3,married,34,-2,0.0706,0
female,2,married,47,2,1.0202,1
female,5,married,36,0,0.37577272727272726,0
female,1,married,42,0,0.6147535714285715,0
female,1,single,38,-2,0.0,1
female,3,single,45,0,0.23626410256410257,0
female,2,married,38,0,0.005535,0
female,3,single,45,0,0.7791,0
female,2,married,32,0,0.3558928571428571,0
female,1,married,32,-1,0.12476666666666666,0
female,2,married,41,1,0.0,0
female,3,married,44,-2,0.0101,0
female,2,married,38,-1,0.02676,0
female,3,single,42,0,0.9407666666666666,1
female,5,single,45,2,1.0023666666666666,1
female,1,single,37,1,0.01962,0
female,1,single,39,-2,0.03512777777777778,0
female,2,married,49,1,0.0302,0
female,1,single,36,-2,0.007277272727272727,0
female,1,single,35,-2,0.0308,0
female,2,married,35,-2,0.193375,0
female,3,married,44,0,0.015089473684210526,0
female,2,married,42,2,0.4592,1
female,2,married,41,-1,0.01973125,0
female,2,married,47,2,0.5281333333333333,1
female,3,married,42,2,0.07689,0
female,2,married,37,-1,0.01812,0
female,2,married,38,2,0.4063,0
female,2,single,44,-2,1.0,0
female,1,married,36,3,0.018572727272727272,1
female,1,single,38,2,0.012045454545454545,0
female,2,single,30,-2,0.0112175,1
female,1,single,30,0,0.23566617647058824,1
female,1,single,30,0,0.20003928571428573,0
female,2,married,44,0,0.4587857142857143,0
female,2,married,39,-1,0.02002,1
female,2,single,41,-1,0.0144,0
female,1,single,31,-1,0.00785,0
female,1,single,31,0,0.15971777777777776,0
female,1,single,33,3,0.8063666666666667,1
female,2,single,29,-1,0.009609523809523809,0
female,1,single,29,2,0.502884,1
female,2,single,31,0,1.4399714285714287,0
female,1,single,31,1,0.004286956521739131,0
female,2,married,37,-2,0.0018866666666666667,0
female,3,married,47,2,0.4749285714285714,0
female,2,married,35,0,0.6467133333333334,1
female,2,married,37,-1,0.00175,0
female,4,single,42,0,0.03664,0
female,3,married,42,-1,0.00295,0
female,3,married,39,0,0.0729625,1
female,2,single,43,5,1.0424333333333333,1
female,2,married,40,0,0.87305,0
female,1,single,32,0,0.7868194444444444,0
female,2,single,32,0,0.20324,0
female,1,single,32,1,0.03138888888888889,0
female,1,married,33,-2,0.024476190476190478,0
female,3,married,41,0,0.9649181818181818,0
female,2,married,41,0,0.7708,0
female,2,single,39,3,0.37222,0
female,2,married,32,-2,0.02376,0
female,1,single,40,-2,0.0,0
female,1,single,33,-2,0.026785,0
female,2,single,29,-1,0.0064130434782608695,0
female,1,married,32,0,0.9842142857142857,1
female,1,single,32,2,0.5476285714285715,1
female,2,single,32,0,0.053775,1
female,3,single,34,0,0.964015,0
female,2,single,35,-1,0.006833333333333334,0
female,2,married,36,0,0.94147,0
female,1,married,42,2,0.11751463414634146,0
female,2,married,33,-1,0.0099375,0
female,2,single,39,-2,0.025866666666666666,1
female,2,married,37,0,0.221,0
female,1,married,38,-2,0.0,0
female,2,single,36,0,0.943085,0
female,2,single,41,-1,0.044330555555555554,0
female,2,married,40,0,0.14706470588235293,0
female,3,married,40,-2,0.0,1
female,3,single,40,0,0.9649727272727273,0
female,1,single,37,0,0.8744783783783784,0
female,2,married,39,2,0.023335294117647058,0
female,2,single,39,0,0.975606,0
female,1,married,36,2,0.92172,0
female,1,single,31,-1,0.0020272727272727274,0
female,1,married,31,2,0.0718304347826087,0
female,1,single,31,0,0.12221304347826087,0
female,2,married,33,0,0.19124,0
female,1,married,32,0,0.019904761904761904,0
female,3,married,32,2,0.32231,0
female,1,married,42,0,0.6262173913043478,0
female,1,single,33,-2,0.0,1
female,2,married,34,0,0.22698333333333334,0
female,1,single,34,1,-0.010565,1
female,1,married,34,-1,0.03947,0
female,2,single,33,-1,0.012933333333333333,0
female,1,married,41,7,0.0013636363636363637,0
female,2,married,38,-2,0.000346875,0
female,3,married,44,2,0.4521,1
female,2,single,39,0,0.46205625,0
female,2,married,42,0,0.66,1
female,2,married,35,0,0.309,0
female,2,married,36,0,1.9946733333333333,0
female,2,married,38,7,2.103666666666667,0
female,1,single,39,-2,0.004535,0
female,3,married,38,-2,0.03125,0
female,2,married,38,0,0.14534347826086957,0
female,2,married,40,1,0.00826086956521739,0
female,3,married,39,1,0.0097,0
female,3,married,40,2,0.2518357142857143,1
female,3,single,41,2,1.0099,0
female,1,married,41,0,0.2893375,0
female,3,married,35,0,0.8461,0
female,3,single,35,-1,0.03594,0
female,3,married,38,0,0.9622666666666667,0
female,3,single,36,0,0.16441875,0
female,2,married,48,0,0.17234285714285713,0
female,2,single,35,0,0.1023,0
female,3,married,44,0,0.75765,1
female,5,single,48,0,0.9927,0
female,3,married,43,0,0.43617272727272727,0
female,2,married,45,0,0.96826,0
female,2,married,41,0,1.07925,0
female,3,others,31,1,0.0,0
female,1,married,34,2,0.627432,0
female,3,married,48,2,0.8279,1
female,2,married,35,-2,0.0376,0
female,3,married,31,2,0.93355,1
female,2,married,44,1,0.0,0
female,1,married,37,0,0.29146666666666665,0
female,2,single,41,0,0.76716,0
female,2,single,36,2,0.258125,1
female,2,married,40,3,0.5322583333333334,1
female,2,married,49,0,0.12851379310344827,0
female,2,married,43,0,0.7892,0
female,3,married,39,2,0.7608666666666667,1
female,2,single,33,0,0.028986206896551726,0
female,1,married,41,-1,0.00845925925925926,0
female,3,married,42,2,0.055733333333333336,0
female,1,married,31,2,0.94605,0
female,2,single,31,-1,0.0,0
female,2,married,34,2,0.1588,1
female,2,married,33,-1,0.03720476190476191,0
female,3,married,43,0,0.560135,0
female,3,married,43,0,0.27583846153846153,0
female,5,married,36,-2,0.29463333333333336,0
female,2,married,40,-1,0.06773846153846154,0
female,3,married,43,0,0.3265388888888889,0
female,2,married,39,0,0.8171363636363637,0
female,2,married,39,2,0.6708,0
female,2,single,35,0,0.62512,0
female,3,single,37,1,0.02401904761904762,0
female,2,single,42,0,1.0379222222222222,0
female,2,married,42,0,0.253278,0
female,2,married,37,-1,0.05122,0
female,3,married,33,0,0.06,0
female,2,single,35,2,0.568845,0
female,4,single,38,-2,0.019564,0
female,2,single,41,0,0.86766,1
female,2,married,36,0,0.8852416666666667,0
female,2,married,38,0,0.2194925925925926,0
female,1,married,43,-1,0.06149,0
female,2,married,37,2,0.24525555555555556,0
female,2,married,48,0,0.010433333333333333,0
female,2,married,47,2,0.12218888888888889,0
female,1,single,41,0,0.33147714285714286,0
female,2,married,29,4,0.11592777777777778,0
female,3,others,30,2,0.936,0
female,2,single,29,-1,0.006383333333333334,1
female,2,married,38,2,1.05465,0
female,2,married,37,2,1.0229,1
female,1,married,42,0,0.7538,0
female,2,married,43,-2,0.13606666666666667,0
female,1,single,31,0,0.9434365853658536,0
female,2,married,32,-1,0.08767826086956522,0
female,3,single,32,-2,0.64915,0
female,1,single,32,0,0.21919285714285713,0
female,2,married,32,0,0.09992777777777778,0
female,1,married,33,0,0.3823958333333333,0
female,2,single,30,-2,-0.0002375,0
female,1,single,31,0,0.25760625,0
female,2,married,35,2,0.004,0
female,2,married,36,2,0.039578260869565215,0
female,2,married,40,-2,0.008608695652173913,0
female,2,married,38,0,0.71255,0
female,2,married,37,0,0.688609090909091,0
female,1,married,42,-1,0.007166666666666667,0
female,2,married,36,0,0.08863076923076924,0
female,2,married,37,0,0.027777777777777776,0
female,2,married,36,2,0.7998571428571428,1
female,1,single,32,-2,0.007165,0
female,1,single,35,-1,0.02389142857142857,0
female,1,married,35,1,0.0,0
female,2,single,27,3,0.7004166666666667,0
female,1,single,47,-1,0.2042578947368421,0
female,1,single,35,0,0.12183888888888889,0
female,1,married,37,-2,0.006186956521739131,1
female,1,married,45,-2,0.0,1
female,3,married,45,0,0.795,0
female,1,married,36,-1,0.98475,0
female,1,single,29,0,0.9274444444444444,0
female,1,married,35,0,0.390574,0
female,2,married,35,0,0.024223809523809522,1
female,1,single,27,2,0.7771818181818182,0
female,1,single,31,0,0.04474,0
female,1,single,33,-1,0.06666666666666667,0
female,2,married,34,2,0.505678947368421,0
female,2,single,43,0,0.7895666666666666,0
female,2,married,37,0,0.17755416666666668,0
female,2,single,28,2,0.022855,0
female,3,married,49,1,0.070265,0
female,2,single,38,0,0.4375,0
female,1,single,27,2,0.0292875,0
female,2,married,25,0,0.9304125,0
female,2,married,39,1,0.0,1
female,2,single,26,1,0.0,0
female,2,single,26,0,0.9743571428571428,0
female,2,married,38,0,0.6512875,0
female,1,single,30,0,0.71823,0
female,1,single,34,-2,0.76405,0
female,2,married,35,0,0.49681,0
female,1,married,42,2,0.6876533333333333,0
female,1,single,45,2,0.9543333333333334,0
female,2,single,37,-1,0.013083333333333334,1
female,1,married,39,0,0.3345714285714286,0
female,3,single,23,2,1.0111666666666668,0
female,1,single,24,0,0.96602,0
female,4,married,28,-1,0.00410625,0
female,1,single,28,2,0.4938125,0
female,1,single,29,2,0.97318,0
female,2,married,47,0,1.2501,0
female,1,single,27,0,0.506652380952381,0
female,2,single,27,-2,0.0,0
female,1,single,32,2,0.059337037037037035,1
female,1,married,35,1,0.0,1
female,1,single,31,0,0.12678260869565217,0
female,1,others,47,0,0.41495,0
female,1,single,36,-2,0.007207692307692307,0
female,1,single,37,0,0.937855,0
female,2,married,44,0,0.6852526315789473,0
female,2,married,33,0,0.3197923076923077,0
female,2,single,33,2,1.0282428571428572,0
female,2,married,33,-1,0.03527037037037037,0
female,2,married,49,0,0.8646333333333334,1
female,1,married,37,-1,0.27790344827586205,0
female,2,single,40,2,0.98292,0
female,2,married,40,2,1.0446666666666666,1
female,3,married,38,-1,0.006623809523809524,0
female,3,single,43,0,0.9785090909090909,0
female,2,married,32,0,0.1870205882352941,0
female,1,married,41,-2,0.01657,0
female,2,married,31,2,0.8227,0
female,2,married,32,2,0.09862222222222222,1
female,2,single,24,0,0.9069166666666667,0
female,1,single,32,0,1.02329,0
female,2,married,33,2,0.1723925925925926,1
female,2,married,47,-2,0.18,0
female,2,married,38,0,0.9551166666666666,0
female,2,married,40,0,0.9786909090909091,0
female,1,single,32,0,0.44753055555555554,0
female,3,single,35,0,1.06002,0
female,2,married,39,0,0.8166,0
female,2,married,38,2,0.1819,0
female,1,single,28,0,0.022308333333333333,0
female,2,married,48,0,0.8910714285714286,0
female,2,married,46,2,0.99028,0
